utm_x,utm_y,elevation
485293.30263566773,6060609.040551986,-52.132763
485776.611834716,6060609.040551986,-52.322445
486259.92103376426,6060609.040551986,-52.49047
486743.2302328126,6060609.040551986,-52.65812
487226.53943186085,6060609.040551986,-52.82715
487709.8486309091,6060609.040551986,-52.995567
488193.1578299574,6060609.040551986,-53.181313
488676.46702900564,6060609.040551986,-53.347225
489159.7762280539,6060609.040551986,-53.505592
489643.08542710217,6060609.040551986,-53.673298
490126.3946261505,6060609.040551986,-53.804504
490609.70382519875,6060609.040551986,-53.964657
491093.013024247,6060609.040551986,-54.088287
491576.3222232953,6060609.040551986,-54.21389
492059.63142234355,6060609.040551986,-54.314667
492542.9406213918,6060609.040551986,-54.498722
493026.2498204401,6060609.040551986,-54.678932
493509.55901948834,6060609.040551986,-54.7107
493992.86821853666,6060609.040551986,-54.887146
494476.1774175849,6060609.040551986,-54.894413
494959.4866166332,6060609.040551986,-54.94107
495442.79581568146,6060609.040551986,-55.04006
495926.1050147297,6060609.040551986,-55.120075
496409.414213778,6060609.040551986,-55.13185
496892.72341282625,6060609.040551986,-55.119576
497376.0326118746,6060609.040551986,-55.15011
497859.34181092284,6060609.040551986,-55.09296
498342.6510099711,6060609.040551986,-55.202847
498825.96020901937,6060609.040551986,-54.72342
467894.1714699299,6061086.610833927,-35.630264
468377.4806689782,6061086.610833927,-36.404648
468860.78986802645,6061086.610833927,-37.207268
469344.0990670747,6061086.610833927,-37.845497
469827.40826612303,6061086.610833927,-38.43102
470310.7174651713,6061086.610833927,-39.148987
470794.02666421956,6061086.610833927,-39.93879
471277.3358632678,6061086.610833927,-40.8717
471760.6450623161,6061086.610833927,-41.54261
472243.95426136436,6061086.610833927,-42.387524
472727.2634604126,6061086.610833927,-43.120277
473210.57265946094,6061086.610833927,-43.85958
473693.8818585092,6061086.610833927,-44.582027
474177.1910575575,6061086.610833927,-45.161835
474660.50025660574,6061086.610833927,-45.829838
475143.809455654,6061086.610833927,-46.507683
475627.11865470227,6061086.610833927,-47.079098
476110.42785375053,6061086.610833927,-47.80316
476593.73705279885,6061086.610833927,-48.303604
477077.0462518471,6061086.610833927,-48.749588
477560.3554508954,6061086.610833927,-49.00726
478043.66464994365,6061086.610833927,-49.232353
478526.9738489919,6061086.610833927,-49.480694
479010.2830480402,6061086.610833927,-49.694584
479493.59224708844,6061086.610833927,-49.906204
479976.90144613676,6061086.610833927,-50.1109
480460.210645185,6061086.610833927,-50.31227
480943.5198442333,6061086.610833927,-50.535057
481426.82904328156,6061086.610833927,-50.72236
481910.1382423298,6061086.610833927,-50.90569
482393.4474413781,6061086.610833927,-51.082798
482876.75664042635,6061086.610833927,-51.258583
483360.0658394747,6061086.610833927,-51.456818
483843.37503852294,6061086.610833927,-51.626865
484326.6842375712,6061086.610833927,-51.79816
484809.99343661946,6061086.610833927,-51.974407
485293.30263566773,6061086.610833927,-52.14857
485776.611834716,6061086.610833927,-52.347492
486259.92103376426,6061086.610833927,-52.52358
486743.2302328126,6061086.610833927,-52.701744
487226.53943186085,6061086.610833927,-52.87771
487709.8486309091,6061086.610833927,-53.053185
488193.1578299574,6061086.610833927,-53.25536
488676.46702900564,6061086.610833927,-53.430237
489159.7762280539,6061086.610833927,-53.604523
489643.08542710217,6061086.610833927,-53.77192
490126.3946261505,6061086.610833927,-53.924347
490609.70382519875,6061086.610833927,-54.078644
491093.013024247,6061086.610833927,-54.204857
491576.3222232953,6061086.610833927,-54.332165
492059.63142234355,6061086.610833927,-54.473648
492542.9406213918,6061086.610833927,-54.612026
493026.2498204401,6061086.610833927,-54.795547
493509.55901948834,6061086.610833927,-54.921146
493992.86821853666,6061086.610833927,-55.025795
494476.1774175849,6061086.610833927,-55.13041
494959.4866166332,6061086.610833927,-55.222546
495442.79581568146,6061086.610833927,-55.364376
495926.1050147297,6061086.610833927,-55.50025
496409.414213778,6061086.610833927,-55.621883
496892.72341282625,6061086.610833927,-55.621284
497376.0326118746,6061086.610833927,-55.39086
497859.34181092284,6061086.610833927,-54.40673
498342.6510099711,6061086.610833927,-53.691483
498825.96020901937,6061086.610833927,-52.59292
467894.1714699299,6061564.181115869,-35.2505
468377.4806689782,6061564.181115869,-35.850235
468860.78986802645,6061564.181115869,-36.97216
469344.0990670747,6061564.181115869,-37.599556
469827.40826612303,6061564.181115869,-38.279324
470310.7174651713,6061564.181115869,-38.805687
470794.02666421956,6061564.181115869,-39.563942
471277.3358632678,6061564.181115869,-40.401833
471760.6450623161,6061564.181115869,-41.23623
472243.95426136436,6061564.181115869,-41.95122
472727.2634604126,6061564.181115869,-42.71884
473210.57265946094,6061564.181115869,-43.467865
473693.8818585092,6061564.181115869,-44.328117
474177.1910575575,6061564.181115869,-45.022144
474660.50025660574,6061564.181115869,-45.71312
475143.809455654,6061564.181115869,-46.378586
475627.11865470227,6061564.181115869,-46.90954
476110.42785375053,6061564.181115869,-47.54101
476593.73705279885,6061564.181115869,-48.088448
477077.0462518471,6061564.181115869,-48.54567
477560.3554508954,6061564.181115869,-49.04144
478043.66464994365,6061564.181115869,-49.250168
478526.9738489919,6061564.181115869,-49.48765
479010.2830480402,6061564.181115869,-49.69835
479493.59224708844,6061564.181115869,-49.90805
479976.90144613676,6061564.181115869,-50.111607
480460.210645185,6061564.181115869,-50.312057
480943.5198442333,6061564.181115869,-50.53147
481426.82904328156,6061564.181115869,-50.716442
481910.1382423298,6061564.181115869,-50.897385
482393.4474413781,6061564.181115869,-51.0766
482876.75664042635,6061564.181115869,-51.254063
483360.0658394747,6061564.181115869,-51.453613
483843.37503852294,6061564.181115869,-51.629993
484326.6842375712,6061564.181115869,-51.807987
484809.99343661946,6061564.181115869,-51.98645
485293.30263566773,6061564.181115869,-52.16574
485776.611834716,6061564.181115869,-52.371628
